"CODMUNRES","NOMEMUN","ANO_NASC","numero_nascidos_vivos"
432370,"Vista Gaúcha",2017,28
432370,"Vista Gaúcha",2018,32
432370,"Vista Gaúcha",2019,28
432375,"Vitória das Missões",2010,44
432375,"Vitória das Missões",2011,18
432375,"Vitória das Missões",2012,34
432375,"Vitória das Missões",2013,36
432375,"Vitória das Missões",2014,20
432375,"Vitória das Missões",2015,39
432375,"Vitória das Missões",2016,23
432375,"Vitória das Missões",2017,34
432375,"Vitória das Missões",2018,30
432375,"Vitória das Missões",2019,33
432377,"Westfalia",2010,25
432377,"Westfalia",2011,26
432377,"Westfalia",2012,34
432377,"Westfalia",2013,45
432377,"Westfalia",2014,29
432377,"Westfalia",2015,33
432377,"Westfalia",2016,43
432377,"Westfalia",2017,30
432377,"Westfalia",2018,36
432377,"Westfalia",2019,28
432380,"Xangri-lá",2010,174
432380,"Xangri-lá",2011,187
432380,"Xangri-lá",2012,196
432380,"Xangri-lá",2013,226
432380,"Xangri-lá",2014,223
432380,"Xangri-lá",2015,215
432380,"Xangri-lá",2016,238
432380,"Xangri-lá",2017,287
432380,"Xangri-lá",2018,258
432380,"Xangri-lá",2019,246
